Latitude,Longitude
52.4,64.6
36.6,-5.6
60.8,7.2
48,29.2
33.4,-98.6
55.6,98.6
37.2,120.6
-31.6,116.2
49,15.2
35.4,-99.4
-34.2,138.8
69.2,32.2
30.8,-95.6
44.2,-65
45.2,131.4
50.4,128
50,46
7.6,81.6
0,-77
56.4,57.6
61.4,6.2
46.2,28.4
-17.2,-57.8
54,92.8
45,40.4
46.6,-72.2
44.8,21.4
38,-98.6
40.6,-107
36,-100.2
45.4,15.2
21.2,-158.2
10.6,-69.2
61.2,-48.6
33,-87.2
47.2,-92.4
44.4,-71
61.6,29.6
42.6,19
18.4,-67
32.6,14.2
-28.8,152.6
27,88.2
29.2,-99.6
60.6,56.6
-5.6,120
-34,139.8
23.2,-103
25.2,84.6
59.6,29.6
54.8,39.2
46.4,-104.6
38.2,117
10.2,125
17.8,78
24,88.6
38.4,-80
-2.2,-78.8
6.8,116.6
7.6,8
54.8,35.6
56.2,56.2
-28.2,145.8
4,102
49.6,45.6
5.2,-75.8
48.8,-115.2
23.4,99.4
59,68.8
33,130.2
45.6,-97.2
26.4,105.2
65.8,20.8
54,-111.2
37.2,-94.8
37,-92
43.2,22.2
27.6,75.6
11.2,78.4
-30.4,117
38.2,116.8
33.2,-112.2
33,58.8
60,-45.2
52.2,-9.8
40.8,-87.6
54,83.6
56,35
35,133
31.6,-89.6
32.4,-92.4
25,88.8
22.4,99.8
44.6,134.6
-10.6,-41
45,133.4
66,17.2
8.8,-70
35.6,135.2
50.2,53.8
37.8,-2.8
11.2,49.2
45.4,-84
-6.2,-39.6
54.6,8.2
54,84
14.6,103
34.4,112.4
53.2,-110
-22.8,148.6
28.8,77.4
-25.4,-52.4
45.2,-119.6
-28,114.8
35.2,-83
28.6,-110.8
-1.8,-45.2
42,43.6
-1.6,37
29,-96.8
-25.4,151
-32.8,-62
-1.2,-50.2
36,106
46.8,-72.6
54.6,23.8
61,5.4
69.2,18.8
37,-3
-7,-46.6
44.8,-109.2
-34,120
-6.8,-40.6
-3.8,-80
64,20.2
55.2,48
-33.8,-57.8
40.8,16.4
43.4,-84.2
7.6,8.6
35.2,-97
53.4,-107.4
15.2,-87.2
-16,-45
12.8,-86
35,46
-21.2,-45.2
42.2,-92.4
34.8,108
16.6,79.6
45,-92.6
55.4,31.8
53.2,40.2
-14,-39.8
35.4,10.6
38.2,-86.8
53.6,53.6
-19.6,-43.6
39,-84
12.6,122
31,34.6
35.6,137.4
39.6,-7
44.8,-70
-34.6,142.2
33.4,44.2
50,82.6
63.6,16
51,78.8
45,-72.8
36.4,59.6
-26.2,-51.2
39.6,-99.6
35,116.2
55.6,69.2
57.2,-4
-35,-59.4
-27.8,-52.2
40.6,27.2
12,15
15,-90.8
-24.4,-50.2
14,-87.4
30.4,130.8
46,-95.8
41.6,-98.2
-8.4,-42.4
48,-122.6
-8.2,124.4
-31.4,23
-1,100.8
28,106.6
30,107.4
57.4,63.4
27.8,119.4
46,127.4
-20.8,-41
36,-97.2
43.6,-121.2
31,-95.6
-32.2,-64.2
45.2,-114.4
62,27.6
68.4,17.2
68.2,23
25.4,51.4
26.2,119.8
50.2,35.4
42.8,-105
-31,-61
38,22.2
-7.4,-78.2
29.4,76.6
39.4,48.4
26.6,114
44.4,40.8
55.8,60.2
-26.6,118.4
26.2,-100.2
66.2,13.2
36.8,5
24.2,110.4
17.8,-96
32,-100.8
31.4,-97.4
43,9.8
57,62
39.2,140.2
67.2,28.2
27,-100.6
17.2,-93.2
39.6,40.8
51.4,83.2
31.6,75.2
35.8,43.2
-30.2,152.8
38.4,-79.4
33.2,-94.6
26,-103.6
37,38.8
35.6,-84.8
-4.4,-44.8
16.8,107
39.2,-3.6
46,-100.2
30.2,-83.6
-35.6,140.4
46,-95.2
11.4,-72.2
-36,-62.4
56.6,121.6
36.8,111.4
55.2,36.8
28.8,115.8
47.8,45.4
36,112.6
-33.6,148.2
50,38.8
7,124.8
15.4,79
31.8,54.4
36,-108.6
48.6,-94.2
40.8,-86.8
48,-78.2
44.6,-88
45.8,48.2
29.8,73.4
-14.6,132.8
-10.8,-51
40.8,-101.2
46.4,-68.6
44.2,-94.6
36.6,56.8
32.8,-117.4
47.8,-64.8
36.8,-85.2
46.2,-60
36.4,-99.6
24.8,121.8
36.8,-77.2
43,-6
53.4,50
18.2,83.4
42,-74.4
52.8,-114.4
40.8,-92.8
27.4,83.2
63.6,16.4
31.8,112.2
-30.2,115
2.4,-60
48.8,-72.6
57.6,22.6
59.4,56.2
46.2,-72
51.4,104.8
-21.6,-47.2
40.4,-85.4
35.8,111.8
45.2,-64.2
18.6,100.4
21.8,88.2
10.2,-64.4
24.2,-100.6
70.6,23.6
62.2,16.8
-32.4,-62.4
13.6,78.8
35,-2.6
44.6,-95
32.8,-80.4
45.6,-100.4
-35.2,144
57,-134
12.8,101
-34.2,118.2
29.8,-81.6
17.8,73
35.4,-89.8
52,-105.2
-13.4,-41.4
-32.6,-69.4
-18.4,-54.6
68.8,17.8
54.4,-114
63,25.6
28.2,115.4
30.4,74
30.8,-104
51.6,59.4
43.2,-75.6
15,-89.8
37.6,36.8
45,127.2
33.8,-97
44.6,-69.8
-33.8,-54.8
41.2,25.2
40.2,35.6
30.8,110.2
43.6,-96.8
41,26.4
42.4,-121
39.4,-83.8
2.8,-75.4
-24,-53.4
13.4,122.4
19.6,75.4
9.6,78.6
60.4,16.6
-31,-53.2
50.2,52.2
44.8,-94.4
44.2,-96
46.4,-80.4
40.4,34.8
67.6,-163
32.2,-89.6
54.4,22
-22.8,149.8
48.8,28.6
0.4,32.8
46.2,-117.2
61.6,6
41.8,-95.4
69.6,19
41.4,-89.6
35.4,23.8
-21.6,-50.2
37,-78.2
11.6,123.4
43.4,-80.8
61.4,42.4
54.8,60.4
40,-90.8
59,26.4
7.4,-63.4
-16.6,-51.2
50,43.2
64.6,13.6
38.2,-89.2
44.2,-98
57.2,18.2
37.8,12.4
33.8,-80.2
35.8,-91.2
33.2,117.4
6.4,-73.2
-6.6,111
42.2,69.6
40.4,-104.2
6.2,-57.6
28.2,112.2
33.8,112.2
32,-95.4
70,24.8
63.2,64.4
47.6,31.8
37,36.6
41.4,-86.8
39.8,-96.6
35,46.6
39.4,-91.2
-23.4,-52
55,22
46,-76.2
-20.4,-47
44.6,-76.4
-20,-48.8
39.8,-121.4
17.6,106.4
-31.6,27.6
39,-92.2
-4.8,122.4
29,76
8.6,-70.2
55,53.2
-7,-36.6
55.4,23.4
48.6,-53
69.4,88.4
48.6,-119.8
36,51.2
-3,-44.2
48.2,43.6
-34.8,148.8
39,-97.6
48.4,37
-7.2,-76.8
-33.8,-60.4
36.8,-83.8
-26,-63.4
40.2,35.8
27.2,-82.4
34,51
25.4,-108
-3.2,107.8
46,-88
66.8,68
-34.8,149.6
10.8,76.6
26.8,70.8
24.8,-101.2
29.2,77.6
57.4,16.6
-7.8,-39.6
41.2,-85.6
41.8,33
-19,-55
48,27.4
31.8,-94
35.2,134.2
36.6,59.2
1.2,-77
65.4,12.2
19.8,-104
48.2,32.2
-25.2,-130.2
28.2,79
38.4,-91
50.8,37.2
31.8,75.6
54.4,35.8
36.8,-89.2
-7.2,-36.4
18,-16
17.8,-95.4
54.2,26
29.8,-97.6
39.6,35.8
15.2,100.6
41.8,-114.8
39.8,-85
18.4,-99.6
56.6,32.8
-25.8,-49.6
30,55.2
43.6,73.8
32.8,130.4
36.8,22
38.6,-87
47.4,-118.4
10.8,106.4
36,-114.4
-12.8,141.8
-30.8,-65.2
57.8,-5.8
41.6,-104.4
18.8,-73
-5.4,-41.6
64.2,11.2
-10.2,-64.2
5.8,102.2
1.2,120.8
49.8,38
48.2,-99.4
-22,-51.2
17.8,101.6
42.8,-98.4
32,118
54.6,39
13,79.6
33,-80.4
36.4,120
52.4,-3.6
49,-56
44.2,-77.2
39.4,-110.6
30,119.2
-32.8,-71.6
56.6,23.2
5.4,-3.8
48.6,142.8
39.2,23
-32.4,-66.8
35.4,60.4
66.2,29
57,39
37.4,22.6
55.6,-4.2
44,44.4
54.4,46.2
20.2,74.4
22.6,-105.8
42,-101.8
23.4,88.4
35,-117.8
30.2,-83
5.6,-73
41.4,-71.4
-6.2,-37.2
33.2,-80
31.6,-93.6
53.4,38.4
46.8,42.6
38.2,21.4
35.8,137
-22.8,-51
45.8,-122
54.8,167.6
69,16
55.6,26.2
44.4,-84.8
56,40.4
38,-6.2
53.4,122.2
37.2,24.4
49.2,26.6
22.6,-99.4
27,119.8
52.4,62.4
8,123.4
17.8,-98.6
53,-119.2
-12.6,-76.8
30.4,-100.6
26.4,-100.6
-29.2,-54
54.4,25
27.2,-109.2
-2.4,-54.8
43.6,78.2
35.4,110.8
38,-77
-31.6,-63.8
-21.6,116.2
60.4,35
18.6,-70.6
5.8,124.6
9.4,42.8
52,23.2
12.2,102.6
43.6,-95.6
10,124.4
55,56
29.4,-99.2
60.2,12.4
48.6,25.4
-26,28.4
50.2,-119.4
37,49.8
34.4,-96
12.2,4.4
13.2,120.6
26.6,49.8
60.8,-146.8
32.6,-82.6
10.6,78.2
9.6,-84.8
54.6,-102.2
-2.4,111.2
34,135.2
47,-113
36.8,-86.2
36.6,-76.2
9.6,-69.8
41.2,-121.2
-37.8,140.4
42.8,125
28.6,-82.2
16,-95.6
50.4,46.8
45.2,-120.8
41,-90.4
6.2,117.2
24.4,-106.2
28,-101.6
51.4,35.2
31.4,75.2
24.8,89.4
50.8,-111.6
26.6,93.8
4.6,-75.8
-21.2,-45.4
44.6,42.2
51,124.2
32,121.4
42.8,-0.4
21.2,-102
45,-63.6
32.8,-98.2
45,-88.4
26.2,118
56.6,29.4
59.2,63.4
40.8,40
10.6,122
46.4,-108.2
46,-89.8
45.2,17
18,-93.4
36.2,-86.4
12.4,79.8
47.6,-99.4
28.2,108
33.8,-92.2
36.6,-89.2
22.6,58
31.6,-111
38.4,-106
48,26.2
37.8,-84.4
34.6,-80
33,-85
37.6,-87.2
41.4,-91.4
41.8,120.6
-32.2,-58.4
32.2,-98.8
36.6,22.4
45.4,-94.8
29.4,121.8
43.8,-74.4
36.8,43.6
-4.2,-50.2
-15.6,-56
49.2,31.2
31.8,-101
50.4,-119.2
51.4,27.4
32.4,52.6
-28,-51.2
38.2,-94.8
40.4,-87.6
59.8,17.8
-2.8,104.2
56.2,26.4
40,-98.4
57.8,-101.8
54,31.2
20.8,73.6
30.6,121.2
37.4,105.6
34.8,-77.6
35.2,59.4
46.8,127.4
30.2,-97.6
58.6,36.8
43,-93.8
-20.8,-54
63.2,14
49.8,76.6
35,-78.6
31.2,114.6
46.6,31.6
35.6,-83
-20.8,-40.8
44.4,41.4
62.6,11.4
33.8,-109
57.2,24.4
7.8,79.8
-27.4,149.6
-17.8,145.8
52.6,85
53,24
38.2,-82
27.4,80.4
41.4,-104.8
45,41.2
9.2,79.2
36.4,-86
36.6,105.4
21,-99.2
38.6,-109
12.2,-86.2
34.4,-87.8
35,-83.8
19.2,-104.8
28.2,112.6
48,-112.4
-5.6,-47.6
29,115.8
37.4,41.8
42.2,19.4
-35.6,143
61.2,47
-7.2,113.2
30.6,77.4
-15.2,-58.6
18.2,76.4
40.4,46.2
61.8,25.8
25,102.6
35.2,46.2
35.4,-108
51,45.8
42.2,0.4
56.2,16.4
25.8,89.4
-6.8,-41.8
37.8,48.8
-24.2,19
24.2,106
23.6,-76
34.8,0.2
44.8,-123.6
36,-102.6
33,75
16.6,-93.4
68.2,14.6
56.4,57.8
18.6,74
48.8,34.2
30.2,108.8
54.8,-67
34.8,-119.4
65,19.8
40.4,-88.6
29.2,-13.6
18,-92.8
32.4,15
51.6,34
33,104.4
31.4,-88.4
67.4,15.2
-38,175
45.6,-91.6
-0.2,119.8
29.4,121.2
42.8,75.6
40.4,116.2
42.6,-72.2
23.2,110.6
10,-65.8
36.8,-120.2
33.2,-84.8
-7.2,-48.4
44,17.2
42.4,-90.2
16.2,-61
40.4,-94.4
55.2,57.6
36.8,-84.4
-7.2,-79.6
44.8,-105.8
41.2,-109
44.2,44.4
69.4,-81.8
61.6,51
40.4,141.4
56.8,74.4
37.6,39.4
-33.4,-68
-3.2,-45
-26,146.2
54.4,-8.2
64.6,57.8
-20.6,-53
42.6,-88.8
-5.6,-40.8
21,73.2
47.4,39.4
-27.8,-52.6
10,-74.6
18.6,73.6
57.2,22.4
51.8,-105
56,83.4
64.4,-22
23.2,87.4
40,113.6
-35.4,138.8
40.4,-6.8
49.2,23.6
42.4,-94.6
32.6,74.2
45.6,127
-25.8,30
-14.4,-39.4
41.6,21.4
53.8,54
37.4,32.8
31,-85.2
45,-98.6
19,-103
54.4,55
45.4,-71.4
33.6,50.2
-23,-52.6
37.8,-7.2
28.2,78
42.2,-123.8
31.8,-116.2
52.8,45.8
-36.6,142.8
-3.2,-79.8
19.2,109.2
10.8,11
36.4,-81.6
53,35.8
48.6,-105.8
38.6,48
-38.2,142.6
44,-102.8
33,-7.2
13.6,74.6
49.2,40.8
8.8,-75.6
26.8,93.6
29.6,105
33.4,6
-17.8,178.8
36.2,-97.2
16.4,76.8
-9.4,124.8
35.4,48.2
32.8,-93.8
40.4,118.6
36.6,2.8
30.6,76.6
-41.2,172.2
-33.6,-65
56.6,15.8
5.8,5.6
67.4,33
47.2,30.8
36.8,-109.8
35,-103.4
20.8,-105.4
65.6,64.6
10.6,76.6
40.6,-105.6
65.2,21.4
-35.6,142.6
44,141.8
34,49.6
39.2,29.2
34.4,5
30.4,-86.8
-28.8,31.4
57.2,37
33.2,126.2
-3.8,-45.8
17.2,74.4
49.2,24.6
32.6,-93.8
6.6,-73
52,115
59.4,11.6
39.2,26.6
32.2,-85.2
-27.6,-53
56.6,24.2
36.6,127.8
-27.8,-64.2
43.8,28.4
-39.2,-68.8
46.2,-89.4
62.8,12.8
47.8,-112.4
41.8,-85.4
33.4,-95.6
36.2,2.8
8.2,28
-6.8,-36.2
59,7.4
-21.8,-49.6
40.2,-120.8
30,-99.2
-39.6,-62.8
-35.8,173.6
29.6,122.2
31.2,-111.6
36,-79.2
-14.4,-48.4
20,73
55.2,53.6
62.4,25.2
47.8,-59.4
-2.4,-44.8
24.2,56.2
44.4,-108
41.6,33.8
38.8,111.8
38.8,-107
-21,165.2
-30.6,27
-37,-58.2
55.2,21.4
0.6,-78
30.6,-94.4
43.2,-84.4
62,7.2
51.8,30
41.6,34.2
32.6,-85.8
47.8,125.8
37.2,-86
8.2,99.8
-39,174.8
55.6,83.2
10,-75.2
44.4,21.4
-16.8,-40.4
46,-100
42.2,0.6
15.8,-92.4
50.6,30.4
33.8,135.8
42.2,0
10.6,103.4
-3.4,-44.6
37.8,-95
35,-77.4
17.2,-100
55.8,41.2
39.8,-101.8
50,129.6
22.6,83.6
59.6,30
41.4,140.2
39.2,-85.2
-20.4,118.6
42,3.2
34.2,117.6
41.4,-90.6
45.4,-96.2
29.2,106.2
23.6,74
54.6,51.4
41,62.8
6.2,102
31.6,-89.8
39.6,-106.6
35.2,-78.8
20.8,76.4
-14.4,-71.2
-5.2,38.4
-25,-53
49.4,27
35.6,117.8
38,-103.6
-37.2,-57.8
41.8,-106
38.6,-83.8
10.8,-69.2
-27.4,-52.4
48.6,-118.8
41.4,123
61.8,5.4
22.4,-98.6
-29.2,-60
43.8,41.4
-26.2,-48.6
27.4,-101.4
48.8,36
-23.2,-45.4
8.8,-83.2
36.6,114.4
45.6,34.4
30.4,-91.6
63.8,-22.4
34,136
53.6,27.2
26.6,106.4
51.8,3.8
-30,-60.4
35,132.6
63.4,-19
55.6,24.8
-2.4,-44.4
39.8,-97.8
38.8,-2.6
66,24.4
34.8,9.8
42,14.8
31.4,-89.2
37,48.4
34.4,-82.2
28,129.2
27.4,75.6
42.2,43
55.4,-115.8
42.6,22.4
26,88.4
63.8,14.8
53,-103.8
-43.2,172.4
27.4,77.2
4.2,17.4
9.8,-68.6
43.4,53
46.8,21.6
28.6,109.4
40.6,44.2
-30.8,-52.4
46.4,-95.8
11.4,13.6
-46,168.6
66,25.2
59,40
25.2,-107.2
21,107.4
68.6,15.6
40.4,-83.6
40.8,-101
61.2,14
43.6,-97.4
-46.2,168.8
69.2,15.8
23.4,-110
40.6,26.6
55.2,64.2
32.8,-86
23.8,90.4
40.6,115
66.8,28.6
32.4,113.4
27.6,53.6
8.8,-82.2
46.6,49.2
36.2,-101
64.6,143.2
52,-106.2
34.4,-84.4
-20.6,-44.6
56,59.4
32.6,-80
33.8,75.2
25.2,85
48.8,-72.4
-37.8,-57.4
-34,146.6
56.2,124.4
62.4,26
52,54.4
23.6,71.8
57,12.8
40.2,40.2
-26.6,-53.4
9.6,-84.4
13.2,93
36.8,121.4
-28.2,-52.8
52.2,33
18.4,103.6
58.2,48.4
-46.2,-67.6
50,117.4
51.2,42.4
24.4,117.4
37.2,41.8
55,36.2
48.8,-101.8
-22,-46.8
43.2,-74.4
-22.8,-42.8
53.4,49
64,-22.2
43,71.4
55,34.8
43,132.2
39,-91.2
61,43.2
49.6,40.8
49.6,49.8
-14,-40.2
40.4,122.4
13.6,75.4
-34.4,148.4
36.8,-105.8
40,-90.2
40.6,-122.2
-13.8,-76
52,38
27,74.6
48.2,37
-1.2,34.4
38.8,-8.4
54.4,34.4
-34.6,137.6
-32.6,-61
37,-102.6
-12.4,-37.8
37.8,-5.2
63,15.2
65.4,16.4
-5.4,38
36.4,127.4
15.2,-87.4
-20.2,-45.2
43.4,45.8
52.2,40.4
38.6,-122.4
63.8,121.6
19.6,81.6
35.8,-84.6
32.4,-82.4
28.6,78.8
-26.4,-52.6
5,95.4
31.4,-99.8
-5,-38
47.8,37.2
32,-85.2
36,-120
31.4,-88.2
32.2,51
54.6,30.8
-34.6,-60.6
58.2,45.2
64.6,25.2
46,-72.4
26.6,84.2
36.8,-92.6
50.2,-96.2
35.2,-96.6
-16.6,-43.6
-14.8,-40.6
36.8,5.8
31.4,-95.6
45.2,127
13.8,77.4
22.8,82
17,74.6
48.4,-79
40.8,45.6
41,-85.8
22.4,73.6
62.2,16.6
-18.6,-51.2
0,37
25,111
36.6,-101.8
45.4,-109.8
38.2,47
34.6,107.8
-26,-64
51.8,49
43.4,47
23.2,87.2
44.6,-69.4
33.4,111.2
58.8,28.2
53.8,48.6
25.6,106.6
26.8,-101.4
37,35.4
62.6,30.4
37.6,-97
45.6,-100.6
52.2,-9.4
52,66.4
31.6,120.2
55.6,34.8
49.2,-118.6
55.6,22
31.4,-85.6
29.8,113.4
49.6,81
57.2,18.6
16.4,-97.8
14.4,102.2
-25.8,-51.6
36.4,-98.6
31.8,-95.4
64.6,-14.4
-35.4,-59.6
55.6,8
54.4,11
44.2,39
45,-64
13.4,75
62.4,27.2
-21.2,-54.8
40,33.2
50.4,26.4
46.4,-92.6
43.8,69.6
41.2,27.6
64.4,26.4
9,-70.6
39.2,27.4
-39.2,-67
56.8,-4.2
32,10.6
59.4,18.8
53.4,29.8
43.8,-111.4
52,81.8
39.6,34.6
32.6,114.4
55.4,93.6
-35.8,145.6
-31.6,25.8
26.2,109.2
22.8,112
35.6,138.8
32.4,121
67.2,23.4
17.8,75
39.6,-88.8
40.2,-77.6
22,-99
56.8,36.4
11.4,106.2
-23,-48.2
-23,-49.8
43,-90.8
37.4,-98.8
6.6,9.2
-29.4,26.8
-19.4,-42
-37.6,141.2
45.8,-109
34.8,-2.8
43.2,133
51.4,-57.8
34.6,47.4
38,-87.4
-24.8,30.6
21.6,-16.6
37.4,-121.6
21.4,84
25.2,62.4
52.2,40.6
60.8,11.2
30.8,73
62.2,5.6
35.2,-1
37.4,37.2
-15.8,35
5.6,-72.6
29.6,70.6
-33.6,22.2
50,-112.4
32.2,131.4
38,115.8
-37.2,174.6
60.4,13.2
40.4,115.4
33.2,-8.4
19.6,73.4
56,63.8
39,-88.2
-36.4,148
38.6,68.2
-30.6,116.8
54.4,-4.6
41,141.4
66,76.6
57,26.4
51.8,-107.2
38,-7.6
54.6,-112
13.8,-90
-27.4,-50
17.8,-92.2
29,118.4
17.4,-91.2
44.8,-1
30.2,54.2
47.6,38
62.8,40.6
38,-104.2
52.6,41.8
19.8,-70.4
59.4,132.8
20,-101.2
56,42
60,69.8
28.2,76.2
44,-94.4
-26.4,-70.4
30.4,-93.8
46.8,-65.2
41,33.6
42.8,129.8
-8.2,113.2
18.6,-92.4
22.8,87.6
55.4,28.4
39.6,-122.2
47,40
-19.4,-43.4
-34.8,-59.6
-1.8,37.6
-8.8,148.2
64.8,-148
48.2,26
-26.8,-49.4
54.2,101.6
45.6,-62
24.2,118
25,71.4
37,-95.2
-7.6,-39.8
46.2,-96.6
67.2,24.2
-24.8,26.8
36.2,-87
37,39.2
22.4,72
-20.6,-69.4
33.4,-79.6
49.6,-95.6
21.8,110.8
33.6,-111.4
-35,140
55.4,89.2
58,54.2
41,22.6
-34.6,-55.6
39,121.8
33.4,-111.6
-22,16.8
43.6,-89.8
41.4,-88.4
41,-111.6
10,123.2
38.4,-107.2
-5.8,132.8
42.6,10.2
7.2,7.4
48.6,-97
49,40
40.4,21.8
-20,-46.4
44.4,-123.4
16.6,-97.2
36,-94.4
61.6,13
38.2,139.6
26.4,31.8
40.4,-84.6
-42.4,147.2
51.6,42.8
51.8,23
45.6,40.6
17.4,101.8
27.8,110.6
-19,-42.2
48.6,37.8
40.6,29
3.6,98.4
27.8,-81.6
59.6,65.2
43,-4.4
57.4,-2.8
62.6,-160.2
26.2,117.4
-38.2,140.6
27.4,83.6
57.8,93.2
57.8,61.2
30,-93.8
34.2,108.2
53.4,-60.2
38.6,115
44.4,143.2
-26.4,29
21,78.2
41.2,-88.6
39.4,141
56.4,52.8
45.2,32.6
44.8,-98.4
49.6,82.4
-7.4,108
66,23.6
58.2,49.4
-43,171
49.6,72.4
25.2,80.8
23.6,115.4
20.6,-102.6
50.8,33.6
39.8,-111.8
24.4,117
34.2,107.8
49.4,14.8
-9.2,-60.6
-2.2,33
-35.4,-61.6
42.4,-84
-13,-38.4
41.6,-88.4
38.2,-97.2
46.2,-72.8
44.8,-100.2
63.4,13
9.6,6.6
57.6,-1.8
56.2,30.2
46.2,-95
69.6,19.2
35.4,46.2
48.8,-105.6
44,-92
45.2,24
-38,-67.8
52.6,55.8
28.2,79.4
48.4,-118.2
48.4,24.6
61.6,30.8
-24.2,-49.6
44.2,-69.2
-26,27.2
35.2,-95.6
50.4,34.6
36.2,50
-22.2,-50.6
64.8,14
58.6,52.6
31,-97
30.4,47.6
21.2,109.8
28.6,116.6
50.4,-126.2
-30,151.6
56.2,92.8
-17.6,-39.2
15,103.6
40,-104.8
7.2,7.6
54.2,-8.2
37,-90.2
37.8,-117.6
49.8,66
35.6,-119.4
48,-101.4
37.2,44.6
54.8,54
-17.8,145.2
-5,38.8
42.6,71.4
58,-4.4
45.4,40.8
7.2,3
8.4,25.6
-16.8,-50
-23.6,150.6
-29.6,27.4
-23.2,-47.4
61.4,5
-41,147
25.4,119.8
-27,-64.6
-12,-39.4
34.2,36
-32.2,-61.8
38,126.8
34.2,132.2
-35.2,148.2
63.8,56.6
-7.2,109
15.4,-89
4.8,-73
44.4,14.8
66.4,151.8
36.2,-100.8
29,111.6
56.2,33.8
57.4,56.6
-10.8,-37.2
12.4,102
54.8,32.4
-22.4,-47
52.8,156.2
56.6,41
-19.8,-44.8
-51.8,-58
46,-63
50.6,36.4
40.6,-82
-19.6,-47.4
47,81.6
47.2,-97.8
-19.4,-55.4
58.4,23.8
-34.4,138.2
-27,28
47,-113.6
34.8,60.4
42,-85.6
29.2,113.8
32.8,-81.8
31.2,-87.6
76.4,-83
68.2,-53
31.4,56.2
48,-85
32.2,-95.2
49.6,-54.2
37,-82.8
44.8,-90.4
49.8,-102
46,-95.6
40.6,46.4
44.6,43
33.8,-101.4
-34.6,149
50.6,-114.2
24,-99.8
58.2,58
-5.8,-39
-9.6,16
-24.6,26
53.6,26.8
23.2,112.6
53.8,39
26.6,105.2
17.4,-95
41,-87.8
-8,-39
62.8,-116
39.8,-101
35.8,-91.4
56.4,28.4
40.4,42.8
46.6,-119.8
39.6,30.2
37.2,118
37.6,-99.4
34.8,-2
46.4,-95.4
39.6,35
35.8,115
30,67.2
47.8,-101.6
54,54.8
66.8,-157.2
56.6,95.8
25.6,104.8
45.4,25.4
24.4,115.4
41.6,114.4
36.6,23
26.8,116.4
42.8,-94.4
43.4,-85.6
3,98.2
41.2,80.2
51.2,47.6
4.2,114
-38,147.8
37.8,-108
46.8,41.2
49.2,140.2
26.8,-81.4
49.4,-96.8
30,103
27.6,79.6
38.2,-97.8
64.6,29.4
-19,-46
42.6,142
45,-72.6
52.8,50.2
-6,106.2
17,104
-38,-62.4
48.6,-59.2
-2,-50.8
43.2,-84.8
-34.4,115.8
49.4,44.4
28.2,115.8
53.2,5
40.4,64.4
28.8,55
30.2,-94.2
41.6,116
31.2,119.2
50.8,39
46.8,-102
26,105.2
46.4,-87.8
35.8,116.2
43.6,-103.2
36.4,53.6
57.8,30.6
-21.2,-42
53.8,80.2
28,-81.4
30,-81.4
63.8,20.8
40,35.4
59.4,61.6
37.8,-2.4
23.8,108.4
55.2,60.4
37.4,14
56.4,25.4
29.4,-81.4
41,-107.8
11.4,-69.4
17.2,-25.2
57.2,48.8
-28.8,148
36,-86.2
40.6,-95.4
59.8,14
54.4,29.8
37.4,-107.6
38.2,-102.4
0.8,-77.4
39.2,116.4
29.2,111.4
46.4,-67.8
40.8,26.6
39.2,-8.2
-32.4,134.2
-17,-53.6
23.6,109.2
27.4,128.4
47.2,24.4
-21,-47
40.8,46
60.6,14.4
17.6,-98
49.4,-126.4
30.8,108.4
37.8,111
51.8,36
43.2,-99.8
39.6,116.4
32.2,49.6
32,-88
52.2,45.4
38.8,-122.6
11.2,119.6
38.4,35.4
25.8,-81.6
64.8,-146.4
29,119
-13,40.4
-20.2,-43.4
34.4,118.8
45.4,43.4
54.8,62.6
62.2,134.6
65.8,57.8
51.8,29.2
-6.4,-38.2
55,-8
43.2,132.6
6.8,0.4
18,121.8
12.8,-85.8
36.2,-77.6
49.6,41.6
40.6,124.8
45.8,44.2
52.8,32.6
31.2,-82.6
4.2,102
-23,-68.2
9.8,124
40.6,-78.2
-7.2,-40
-3.4,-39.6
20.8,109.8
-20.8,27.4
29,-102.6
57.4,47.8
47.4,20.2
24.4,103.4
51,77.6
13.4,80.2
14.8,102
36.2,-121.4
40.4,22.8
49.6,48.4
49.6,-103.8
49.6,42.4
51.8,113.2
35.4,-119
29.4,110.6
44.6,-122.6
28.6,104.4
66.4,28.4
-32.8,-64.8
12.6,-16.4
70.4,25
64.2,19
8.4,7.6
41.6,9.4
-3.4,-79.2
62.6,51.2
30.6,-94
47.8,-118.6
50.6,-100
-9,13.4
3.6,103.4
49.6,50
17,-99.8
60.2,165.8
27.4,77.8
47.4,-96.2
58.8,125.4
53.6,26
45.2,21.6
35.2,108.4
25.6,73.6
33,119.6
9.8,-69.4
35.6,-77
57.8,114
39.4,117.8
40.4,36.4
42.6,-90
39.4,21.2
56.8,56.4
-32.6,117.8
32.6,-114.6
-27,-61
-14.8,-49.4
50,35.4
51,-97
-26,153
37,58.4
26,106.8
36.4,7
-20.6,-47.2
-6.4,-42.8
27.4,-110.4
45,-73.6
38,-107
38.4,-84.4
-14.6,-55.8
36.2,58.8
56.4,23
9.6,76.4
30.6,-84.8
47.4,-117.4
36,-119.2
38.4,40.6
27.2,104.6
-20,-43.4
55.8,69.6
43.6,-83
-45,169.8
23,73.2
-1.6,-80.8
52.2,87
21.4,70.4
59.6,12
44.8,-78.4
42.6,20.2
44.2,-85
17.6,-97.8
43.8,143.8
-37.6,-72.4
54,28.8
-17.8,-149.2
66.4,24.6
54,38.4
-38.4,143.2
66.4,13
39.2,-76.4
44.4,-65.2
14.6,99.4
23.8,86.8
